Sample	Study	Site	Admin level 2	Admin level 1	Country	Continent	Site latitude	Site longitude	Admin level 2 latitude	Admin level 2 longitude	Admin level 1 latitude	Admin level 1 longitude	Country latitude	Country longitude	Population	Day	Month	Year	All samples same case	Curated timepoint	Source ENA accession	% callable	Sample type	Is returning traveller	Sample was in Pv4	Exclusion reason	QC pass	Exclusion reason plus time series	QC pass plus time series	MalariaGEN ENA project accession	MalariaGEN ENA experiment accession	MalariaGEN ENA sample accession	MalariaGEN ENA run accession	MalariaGEN ENA CRAM URL	MalariaGEN ENA FASTQ URL
VVX19686	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	17.0	6.0	2017	VVX19686			72.60665064681172	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262753	ERS27230587	ERR15862759	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862759/VVX19686.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/059/ERR15862759/ERR15862759_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/059/ERR15862759/ERR15862759_2.fastq.gz
VVX19687	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	23.0	6.0	2017	VVX19687			65.18105772846776	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262765	ERS27230599	ERR15862771	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862771/VVX19687.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/071/ERR15862771/ERR15862771_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/071/ERR15862771/ERR15862771_2.fastq.gz
VVX19688	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	8.0	7.0	2017	VVX19688			3.337272354028533	gDNA		False	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15262702	ERS27230536	ERR15862708	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862708/VVX19688.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR15862708/ERR15862708_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/008/ERR15862708/ERR15862708_2.fastq.gz
VVX19689	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	8.0	7.0	2017	VVX19689			14.572699587292972	gDNA		False	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15262707	ERS27230541	ERR15862713	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862713/VVX19689.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/013/ERR15862713/ERR15862713_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/013/ERR15862713/ERR15862713_2.fastq.gz
VVX19690	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	16.0	7.0	2017	VVX19690			3.610138809932282	gDNA		False	Less_than_50pc_callable	False	Less_than_50pc_callable	False	PRJEB102781	ERX15262797	ERS27230619	ERR15862792	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862792/VVX19690.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/092/ERR15862792/ERR15862792_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/092/ERR15862792/ERR15862792_2.fastq.gz
VVX19691	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	16.0	7.0	2017	VVX19691			85.52513716066753	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262806	ERS27230628	ERR15862801	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862801/VVX19691.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR15862801/ERR15862801_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR15862801/ERR15862801_2.fastq.gz
VVX19692	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	19.0	7.0	2017	VVX19692			90.51502824721015	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262802	ERS27230624	ERR15862797	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862797/VVX19692.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/097/ERR15862797/ERR15862797_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/097/ERR15862797/ERR15862797_2.fastq.gz
VVX19693	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	28.0	8.0	2017	VVX19693			77.87581654445854	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262803	ERS27230625	ERR15862798	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862798/VVX19693.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/098/ERR15862798/ERR15862798_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/098/ERR15862798/ERR15862798_2.fastq.gz
VVX19695	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	1.0	9.0	2017	VVX19695			84.84646789608603	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262772	ERS27230606	ERR15862778	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862778/VVX19695.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15862778/ERR15862778_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/078/ERR15862778/ERR15862778_2.fastq.gz
VVX19696	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	5.0	9.0	2016	VVX19696			87.97706132527334	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262595	ERS27230429	ERR15862601	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862601/VVX19696.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR15862601/ERR15862601_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/001/ERR15862601/ERR15862601_2.fastq.gz
VVX19697	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	27.0	9.0	2016	VVX19697			88.06627554694589	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262510	ERS27230344	ERR15862516	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862516/VVX19697.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/016/ERR15862516/ERR15862516_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/016/ERR15862516/ERR15862516_2.fastq.gz
VVX19698	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	2.0	10.0	2016	VVX19698			87.85755806956375	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262516	ERS27230350	ERR15862522	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862522/VVX19698.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/022/ERR15862522/ERR15862522_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/022/ERR15862522/ERR15862522_2.fastq.gz
VVX19699	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	6.0	10.0	2016	VVX19699			85.65993989093676	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262489	ERS27230323	ERR15862495	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862495/VVX19699.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/095/ERR15862495/ERR15862495_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/095/ERR15862495/ERR15862495_2.fastq.gz
VVX19702	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	16.0	11.0	2016	VVX19702			88.61503873955745	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262766	ERS27230600	ERR15862772	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862772/VVX19702.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/072/ERR15862772/ERR15862772_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/072/ERR15862772/ERR15862772_2.fastq.gz
VVX19704	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	2.0	12.0	2016	VVX19704			84.93956638678924	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262480	ERS27230314	ERR15862486	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862486/VVX19704.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/086/ERR15862486/ERR15862486_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/086/ERR15862486/ERR15862486_2.fastq.gz
VVX19705	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	14.0	12.0	2016	VVX19705			88.24146021243025	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262757	ERS27230591	ERR15862763	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862763/VVX19705.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/063/ERR15862763/ERR15862763_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/063/ERR15862763/ERR15862763_2.fastq.gz
VVX19706	1157-PV-MULTI-PRICE	Dak O	Bu Gia Map	Binh Phuoc	Vietnam	Asia	12.047594	107.093178	12.024165720396825	107.0468334481325	11.755130512929602	106.9078276176878	16.51462295150322	106.1162528941156	AS-SE-E	15.0	12.0	2016	VVX19706			81.19659108560946	gDNA		False	Analysis_set	True	Analysis_set	True	PRJEB102781	ERX15262488	ERS27230322	ERR15862494	http://ftp.sra.ebi.ac.uk/vol1/run/ERR158/ERR15862494/VVX19706.cram	http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/094/ERR15862494/ERR15862494_1.fastq.gz,http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR158/094/ERR15862494/ERR15862494_2.fastq.gz
